"TIPO_VIA","NOMBRE_VIA","NUMERO_VIA","DIRECCION","PROVINCIA","MUNICIPIO","FRECUENCIA","id"
"CL","SANTAS PATRONAS 10",0,"SANTAS PATRONAS 10 0",41,41091,1,14516
"AV","DC JAIME MARCO",3,"DC JAIME MARCO 3",41,41091,1,14517
"CL","QUIROGA",42,"QUIROGA 42",41,41091,4,14518
"PJ","MARQUES ESQUIVEL",4,"MARQUES ESQUIVEL 4",41,41091,4,14519
"CL","FINLANDIA PORTAL",2,"FINLANDIA PORTAL 2",41,41091,1,14520
"CL","CUEVA DE ALTAMIRA",3,"CUEVA DE ALTAMIRA 3",41,41091,1,14521
,"SOL,111-PPAL",,"SOL,111-PPAL ",41,41091,1,14522
," TORNEO 83-1-IZDA",," TORNEO 83-1-IZDA ",41,41091,1,14523
,"D. FRANCISQUITA T-C 2-D ROSALE",,"D. FRANCISQUITA T-C 2-D ROSALE ",41,41091,1,14524
,"BIDASOA  36 - 1",,"BIDASOA  36 - 1 ",41,41091,1,14525
"AV","MIRAFLORES.-PORTAL 1",66,"MIRAFLORES.-PORTAL 1 66",41,41091,2,14526
"AV","DE LA BORBOLLA",19,"DE LA BORBOLLA 19",41,41091,6,14527
,"HUERTA SAN GONZALO  2",,"HUERTA SAN GONZALO  2 ",41,41091,1,14528
"CL","OSCAR CARVALLO 1",0,"OSCAR CARVALLO 1 0",41,41091,1,14529
,"MOGUER 2-6 POLIG NORTE",,"MOGUER 2-6 POLIG NORTE ",41,41091,1,14530
"PQ","AMATE",2,"AMATE 2",41,41091,1,14531
"CL","FELICIDAD",44,"FELICIDAD 44",41,41091,4,14532
,"ABRIL 8 5-C",,"ABRIL 8 5-C ",41,41091,1,14533
"CL","CONDE OSBORNE",24,"CONDE OSBORNE 24",41,41091,3,14534
"CL","LOS RODEOS: AEROPUERTO VIEJO",13,"LOS RODEOS: AEROPUERTO VIEJO 13",41,41091,1,14535
"CL","TRES AVE MARIA",48,"TRES AVE MARIA 48",41,41091,1,14536
"CL","ESCRIMA",18,"ESCRIMA 18",41,41091,1,14537
"CL","MAESE FARFAN_1, BLOQUE",4,"MAESE FARFAN_1, BLOQUE 4",41,41091,4,14538
"CL","CUEVA DEL GATO. RESIDENCIAL ACAPULCO",4,"CUEVA DEL GATO. RESIDENCIAL ACAPULCO 4",41,41091,1,14539
"CL","CIELO. URB. AL ALBA",3,"CIELO. URB. AL ALBA 3",41,41091,1,14540
"CL","AUTOGIRO",25,"AUTOGIRO 25",41,41091,4,14541
"PZ","S MARTIN DE PORRES",4,"S MARTIN DE PORRES 4",41,41091,1,14542
"CL","ENSANCHE",2,"ENSANCHE 2",41,41091,1,14543
"CL","XIMENEZ ENCISO 28",0,"XIMENEZ ENCISO 28 0",41,41091,1,14544
"AV","CRUCERO BALEAR",1,"CRUCERO BALEAR 1",41,41091,1,14545
"CL","ALEJANDRO COLLANTES",51,"ALEJANDRO COLLANTES 51",41,41091,2,14546
," A.CRUZ DEL CAMPO, 8     0",," A.CRUZ DEL CAMPO, 8     0 ",41,41091,1,14547
"CL","LOS POLANCOS",7,"LOS POLANCOS 7",41,41091,1,14548
"CL","PARUQE DE CAZORLA",1,"PARUQE DE CAZORLA 1",41,41091,1,14549
,"SUSIN Y GALAN 5",,"SUSIN Y GALAN 5 ",41,41091,1,14550
,"URB. ALHAMI 39",,"URB. ALHAMI 39 ",41,41091,1,14551
"CL","ORGIVA",16,"ORGIVA 16",41,41091,4,14552
"CL","SEBASTIAN SANTOS",7,"SEBASTIAN SANTOS 7",41,41091,2,14553
,"MIGUEL DEL CID 62",,"MIGUEL DEL CID 62 ",41,41091,1,14554
"CL","HERNANDO COLON",30,"HERNANDO COLON 30",41,41091,1,14555
"CL","MULHACEN",5,"MULHACEN 5",41,41091,7,14556
"CL","TOMAS DE IBARRA",13,"TOMAS DE IBARRA 13",41,41091,2,14557
"CL","PLAZA DE OTELO",6,"PLAZA DE OTELO 6",41,41091,1,14558
"RL","LOS AZORES",3,"LOS AZORES 3",41,41091,4,14559
"BD","LA OLIVA",65,"LA OLIVA 65",41,41091,3,14560
"CL","LUIS ORTIZ MUºOZ 2 BQ.112-1B",0,"LUIS ORTIZ MUºOZ 2 BQ.112-1B 0",41,41091,1,14561
"CL","ROQUE BARCIA",48,"ROQUE BARCIA 48",41,41091,3,14562
"CL","DR. ARRUGA",3,"DR. ARRUGA 3",41,41091,1,14563
"CL","MENENDEZ PIDALBL.49",2,"MENENDEZ PIDALBL.49 2",41,41091,1,14564
,"FELIPE II 18",,"FELIPE II 18 ",41,41091,1,14565
,"ALFARERIA 26 A",,"ALFARERIA 26 A ",41,41091,1,14566
"CL","HERNANDO DE SOTO",23,"HERNANDO DE SOTO 23",41,41091,6,14567
,"GUADIANA 9-2",,"GUADIANA 9-2 ",41,41091,1,14568
"AS","CARRETERA CARMONA 2 5 B",,"CARRETERA CARMONA 2 5 B ",41,41091,1,14569
"CL"," SANTA MARIA DEL REPOSO 14 2 A",0," SANTA MARIA DEL REPOSO 14 2 A 0",41,41091,1,14570
"CL","C.MINUTO, 4-3 .D        0",,"C.MINUTO, 4-3 .D        0 ",41,41091,1,14571
,"TETUAN, 36-4",,"TETUAN, 36-4 ",41,41091,1,14572
"CL","EDUARDO DATO. EDIF. ROMA",47,"EDUARDO DATO. EDIF. ROMA 47",41,41091,1,14573
,"VGEN DEL BUEN AIRE 3",,"VGEN DEL BUEN AIRE 3 ",41,41091,1,14574
,"V BUEN AIRE 3  6 C",,"V BUEN AIRE 3  6 C ",41,41091,1,14575
"CJ","DE LOS TOROS",5,"DE LOS TOROS 5",41,41091,1,14576
"CL","AV. DE CADIZ,4",,"AV. DE CADIZ,4 ",41,41091,1,14577
"CL","PUERTO LA MORA",7,"PUERTO LA MORA 7",41,41091,1,14578
,"ALONSO MINGO 16-2 DCHA",,"ALONSO MINGO 16-2 DCHA ",41,41091,1,14579
"CL","PARQUE ALCORNOCALES BLQ-E",0,"PARQUE ALCORNOCALES BLQ-E 0",41,41091,1,14580
"CL","MANZANILLA (ED ROCIO SUR 1)",3,"MANZANILLA (ED ROCIO SUR 1) 3",41,41091,1,14581
"CL","PUERTO PIEDRAFITA BLOQUE",8,"PUERTO PIEDRAFITA BLOQUE 8",41,41091,1,14582
," CL.BEATRIZ DE SUABIA, 7",," CL.BEATRIZ DE SUABIA, 7 ",41,41091,1,14583
," AV.REINAMERCEDES,19-BL.C 0",," AV.REINAMERCEDES,19-BL.C 0 ",41,41091,1,14584
"CL","URB.JARDINES DEL EDEN",4,"URB.JARDINES DEL EDEN 4",41,41091,1,14585
"CL","LA PUEBLA DE LOS INFANTES",0,"LA PUEBLA DE LOS INFANTES 0",41,41091,1,14586
,"MONTE CARMELO 47-6 D",,"MONTE CARMELO 47-6 D ",41,41091,1,14587
"PQ","DE CAZORLA,4.BLQ.B-1. 4-B",4,"DE CAZORLA,4.BLQ.B-1. 4-B 4",41,41091,1,14588
"CL","ALCUCEROS",72,"ALCUCEROS 72",41,41091,3,14589
"CL","NMNMNMMNNM",0,"NMNMNMMNNM 0",41,41091,1,14590
"CL","VICTORIA KENT RESI PINO ALTO",1,"VICTORIA KENT RESI PINO ALTO 1",41,41091,1,14591
"BD","VILLEGAS-I FASE",30,"VILLEGAS-I FASE 30",41,41091,4,14592
,"DOMINGO MOLINA 6",,"DOMINGO MOLINA 6 ",41,41091,1,14593
"CL","ENRIQUE ORCE MARMOL",0,"ENRIQUE ORCE MARMOL 0",41,41091,3,14594
,"CL BOLONIA 22",,"CL BOLONIA 22 ",41,41091,1,14595
,"MARQUES DE NERVION, 108-6 DCHA",,"MARQUES DE NERVION, 108-6 DCHA ",41,41091,1,14596
,"JOSE MALUQUER 15 CASA 6 2-D",,"JOSE MALUQUER 15 CASA 6 2-D ",41,41091,1,14597
,"PZ DE ORIENTE 12  2 9",,"PZ DE ORIENTE 12  2 9 ",41,41091,1,14598
"PZ"," CUBA",9," CUBA 9",41,41091,1,14599
"AV","AVDA DE LA PAZ 49-8 A",0,"AVDA DE LA PAZ 49-8 A 0",41,41091,1,14600
"CL","RONQUILLO",18,"RONQUILLO 18",41,41091,3,14601
"CL","BERMUDEZ DE CASTRO 22",0,"BERMUDEZ DE CASTRO 22 0",41,41091,1,14602
"PZ","RAFAEL SALGADO",21,"RAFAEL SALGADO 21",41,41091,1,14603
"CL","MANUEL FAL CONDE-9",425,"MANUEL FAL CONDE-9 425",41,41091,1,14604
"CL","SAAVEDRAS",1,"SAAVEDRAS 1",41,41091,2,14605
"CL","PABLO DE ROJAS",21,"PABLO DE ROJAS 21",41,41091,3,14606
"CL","ORGIVA",14,"ORGIVA 14",41,41091,3,14607
"ZZ","N. R. SANTO ANGEL DE LA GUARDA",3,"N. R. SANTO ANGEL DE LA GUARDA 3",41,41091,1,14608
"CL","PADRE PEDRO DE AYALA",23,"PADRE PEDRO DE AYALA 23",41,41091,1,14609
"UR","ESTRELLA ESTE",3,"ESTRELLA ESTE 3",41,41091,1,14610
"CL","DR. PALOMARES GARCIA",26,"DR. PALOMARES GARCIA 26",41,41091,4,14611
"CL","JUAN SEBASITAN ELCANO",34,"JUAN SEBASITAN ELCANO 34",41,41091,1,14612
"BD","VILLEGAS",4,"VILLEGAS 4",41,41091,1,14613
"CL","VIRGEN DE VALVANERA EDF ATENAS",19,"VIRGEN DE VALVANERA EDF ATENAS 19",41,41091,1,14614
"CL","PALOMARES DEL RIO",6,"PALOMARES DEL RIO 6",41,41091,3,14615
"CL","JESUS DE LA VERA CRUZ",18,"JESUS DE LA VERA CRUZ 18",41,41091,1,14616
"PZ","PUERTA REAL",5,"PUERTA REAL 5",41,41091,2,14617
,"GENERAL SANJURJO 1-5A ESC.2",,"GENERAL SANJURJO 1-5A ESC.2 ",41,41091,1,14618
"CL","VIRGEN DEL SUBTERRANEO",10,"VIRGEN DEL SUBTERRANEO 10",41,41091,3,14619
"CL","PABLO BARRIO",375,"PABLO BARRIO 375",41,41091,1,14620
," C.ANTONIO GALA 5, BAJO  5",," C.ANTONIO GALA 5, BAJO  5 ",41,41091,1,14621
,"AV DE ANDALUCIA BL.50 - 5 A",,"AV DE ANDALUCIA BL.50 - 5 A ",41,41091,1,14622
"AV","JEREZ-EDIF.PALMERA PLAZA",1,"JEREZ-EDIF.PALMERA PLAZA 1",41,41091,1,14623
"AV","RAMON CARANDE-R.CROSS PIROTECN",4,"RAMON CARANDE-R.CROSS PIROTECN 4",41,41091,1,14624
"CL","MANUEL FAL CONDE-BLOQUE 367",5,"MANUEL FAL CONDE-BLOQUE 367 5",41,41091,1,14625
"CL","HAME BEN BASO",3,"HAME BEN BASO 3",41,41091,1,14626
"PJ","MANUEL ALONSO VICEDO",1,"MANUEL ALONSO VICEDO 1",41,41091,2,14627
"BD","JUAN XXIII",541,"JUAN XXIII 541",41,41091,1,14628
"CL","DIEGO DE RIANO",9,"DIEGO DE RIANO 9",41,41091,1,14629
"CL","ALMENAS",52,"ALMENAS 52",41,41091,1,14630
"CL","FRAY SERAFIN DE AUCEJO",7,"FRAY SERAFIN DE AUCEJO 7",41,41091,1,14631
"CL","TRAJANO",15,"TRAJANO 15",41,41091,1,14632
"BD","LAS NACIONES BLOQUE",30,"LAS NACIONES BLOQUE 30",41,41091,1,14633
,"UB.STA.ISABEL BL.6-7 C",,"UB.STA.ISABEL BL.6-7 C ",41,41091,1,14634
,"VERANO 8-3 A",,"VERANO 8-3 A ",41,41091,1,14635
"ZZ","N R LOS PRINCIPES-PARCELA 8",15,"N R LOS PRINCIPES-PARCELA 8 15",41,41091,1,14636
"AV","LOS GAVILANES",75,"LOS GAVILANES 75",41,41091,1,14637
,"CONSTANCIA  24",,"CONSTANCIA  24 ",41,41091,1,14638
"AV","TEATINOS DE LOS",54,"TEATINOS DE LOS 54",41,41091,1,14639
"AV","AV. DE LAS CIENCIAS",22,"AV. DE LAS CIENCIAS 22",41,41091,1,14640
"CL","ESPERANZA TRINIDAD, MZ.",3,"ESPERANZA TRINIDAD, MZ. 3",41,41091,2,14641
"CL","ALCAZABA",3,"ALCAZABA 3",41,41091,3,14642
"PZ","DE GENERALIFE",5,"DE GENERALIFE 5",41,41091,1,14643
,"ORQUIDEA 39",,"ORQUIDEA 39 ",41,41091,1,14644
"SD","JUAN XXIII BL",22,"JUAN XXIII BL 22",41,41091,1,14645
"CL","GEMA EDF. COMPOSTELA",3,"GEMA EDF. COMPOSTELA 3",41,41091,1,14646
"CL","SALADO",152,"SALADO 152",41,41091,1,14647
"CL","DRA    VIEIRA FUENTES",3,"DRA    VIEIRA FUENTES 3",41,41091,1,14648
"CL","JUAN RABADAN",3,"JUAN RABADAN 3",41,41091,1,14649
"CL","CURRO CUCHARES",3,"CURRO CUCHARES 3",41,41091,2,14650
"CL","DOCTOR FEDRIANI",48,"DOCTOR FEDRIANI 48",41,41091,7,14651
"CL","MONTECARMELO  27 - 2 A",0,"MONTECARMELO  27 - 2 A 0",41,41091,1,14652
,"AVDA REINA MERCEDES 59 3E",,"AVDA REINA MERCEDES 59 3E ",41,41091,1,14653
,"VISTA BELLA BL-10",,"VISTA BELLA BL-10 ",41,41091,1,14654
,"PSP BARRIO C BLO 30 P BAJO A",,"PSP BARRIO C BLO 30 P BAJO A ",41,41091,1,14655
"CL","ST MARIA ORDAZ",25,"ST MARIA ORDAZ 25",41,41091,1,14656
"AV","CARLOS MARX, AMATE - 1",,"CARLOS MARX, AMATE - 1 ",41,41091,1,14657
,"PEREZ HERVAS 7-7 B",,"PEREZ HERVAS 7-7 B ",41,41091,1,14658
"CL"," C.MULHACEN",4," C.MULHACEN 4",41,41091,1,14659
"UR","ESTANISLAO",8,"ESTANISLAO 8",41,41091,1,14660
"CL","ESTRELLA RIGEL BLQ-5",2,"ESTRELLA RIGEL BLQ-5 2",41,41091,1,14661
"CL"," SANTA JUSTA Y RUFINA",11," SANTA JUSTA Y RUFINA 11",41,41091,1,14662
,"GARCIA RAMOS 5",,"GARCIA RAMOS 5 ",41,41091,1,14663
"CL","CAMINO LA REINA",1,"CAMINO LA REINA 1",41,41091,1,14664
"CL","PEDRO GUAL VILLALBI",,"PEDRO GUAL VILLALBI ",41,41091,1,14665
"CL","SAN VICENTE",36,"SAN VICENTE 36",41,41091,2,14666
,"PZA CRISTO BURGOS 24",,"PZA CRISTO BURGOS 24 ",41,41091,1,14667
,"NUFLO SANCHEZ 31",,"NUFLO SANCHEZ 31 ",41,41091,1,14668
,"MANUEL VILLALOBOS 33",,"MANUEL VILLALOBOS 33 ",41,41091,1,14669
," CL.SOR MILAGROS, 1-3",," CL.SOR MILAGROS, 1-3 ",41,41091,1,14670
"CL","ANTIOQUIA_- BLQ.2",1,"ANTIOQUIA_- BLQ.2 1",41,41091,1,14671
"AV","DE EL DEPORTE",13,"DE EL DEPORTE 13",41,41091,1,14672
"CL"," SAN LUIS",76," SAN LUIS 76",41,41091,1,14673
,"GAVILAN 22",,"GAVILAN 22 ",41,41091,1,14674
,"AV TORRE DE ARCA 30",,"AV TORRE DE ARCA 30 ",41,41091,1,14675
,"LUMBRERAS 56 58",,"LUMBRERAS 56 58 ",41,41091,1,14676
,"MADRE MARIA TERESA 94-2 B",,"MADRE MARIA TERESA 94-2 B ",41,41091,1,14677
,"ALVAR NUºEZ 46 BAJO IZDA",,"ALVAR NUºEZ 46 BAJO IZDA ",41,41091,1,14678
"AV","CIENCIAS - EDIFICIO ALBENIZ",11,"CIENCIAS - EDIFICIO ALBENIZ 11",41,41091,2,14679
"CL","MATEO GAGO",25,"MATEO GAGO 25",41,41091,1,14680
,"MONTE CARMELO, 54 BAJO IZDA",,"MONTE CARMELO, 54 BAJO IZDA ",41,41091,1,14681
"BO","NUESTRA SRA OLI",91,"NUESTRA SRA OLI 91",41,41091,1,14682
,"AV.PINO MONTANO 114-PPAL C",,"AV.PINO MONTANO 114-PPAL C ",41,41091,1,14683
," CL.RECAREDO, 11",," CL.RECAREDO, 11 ",41,41091,1,14684
"BD","NTRA.SRA.DEL AGUILA_C/C",0,"NTRA.SRA.DEL AGUILA_C/C 0",41,41091,1,14685
"CL","VILLANUEVA DEL PITAMO-COM.DE G",922,"VILLANUEVA DEL PITAMO-COM.DE G 922",41,41091,1,14686
"CL","LUIS HIUDOBRO",20,"LUIS HIUDOBRO 20",41,41091,2,14687
"AV","DE LA RAZA PUERTA 3A",0,"DE LA RAZA PUERTA 3A 0",41,41091,1,14688
,"REPUBLICA ARGENTINA 13-6-",,"REPUBLICA ARGENTINA 13-6- ",41,41091,1,14689
"AV","SAN JUAN SALLE",61,"SAN JUAN SALLE 61",41,41091,3,14690
,"CIUDAD DE CHIVA 25 300989",,"CIUDAD DE CHIVA 25 300989 ",41,41091,1,14691
"AV","JEREZ",70,"JEREZ 70",41,41091,4,14692
,"HTA SALUD MADEIRA",,"HTA SALUD MADEIRA ",41,41091,1,14693
"CL","PADRE MANJON",11,"PADRE MANJON 11",41,41091,14,14694
,"AV REP ARGENTINA 29",,"AV REP ARGENTINA 29 ",41,41091,1,14695
"CL","MAESE FARFAN  TORRE 2",1,"MAESE FARFAN  TORRE 2 1",41,41091,1,14696
,"AV OR. CAYETANO GONZALEZ, BQ. 332 2",,"AV OR. CAYETANO GONZALEZ, BQ. 332 2 ",41,41091,1,14697
"CL","GENERAL  MARTINEZ VARA DEL REY",8,"GENERAL  MARTINEZ VARA DEL REY 8",41,41091,1,14698
"AV","PEDRO ROMERO, Bº E BQ 867",0,"PEDRO ROMERO, Bº E BQ 867 0",41,41091,1,14699
"PZ","RUIZ DE ALDA (DE) EDIFICIO ALB",1,"RUIZ DE ALDA (DE) EDIFICIO ALB 1",41,41091,1,14700
,"AV DR LEAL CASTA/OS T 1 7",,"AV DR LEAL CASTA/OS T 1 7 ",41,41091,1,14701
,"INGENIERO LACIERVA 7",,"INGENIERO LACIERVA 7 ",41,41091,1,14702
"AV","PEDRO GUAL VILLAVI",1,"PEDRO GUAL VILLAVI 1",41,41091,3,14703
,"NUFRO SANCHEZ 3",,"NUFRO SANCHEZ 3 ",41,41091,1,14704
,"V. DE GRACIA Y ESPERANZA 31-1D",,"V. DE GRACIA Y ESPERANZA 31-1D ",41,41091,1,14705
,"ARCANGEL SAN RAFAEL 8",,"ARCANGEL SAN RAFAEL 8 ",41,41091,1,14706
,"LUZ ARRIERO 2-BQ1-1D",,"LUZ ARRIERO 2-BQ1-1D ",41,41091,1,14707
"PQ","FOMENTO",1,"FOMENTO 1",41,41091,1,14708
"CL"," CARDENAL RGO DE CASTRO",5," CARDENAL RGO DE CASTRO 5",41,41091,1,14709
,"AVDA DE JEREZ 4 A BELLAVIS",,"AVDA DE JEREZ 4 A BELLAVIS ",41,41091,1,14710
"CL","AFRODITA (JARDINES DE  HERCULES)",14,"AFRODITA (JARDINES DE  HERCULES) 14",41,41091,1,14711
"BA","FEDERICO GARCIA LORCA",3,"FEDERICO GARCIA LORCA 3",41,41091,1,14712
"CL","NUCLEO RESIDENCIAL SANTA ANA B",0,"NUCLEO RESIDENCIAL SANTA ANA B 0",41,41091,1,14713
,"PADRE COLOMA 134",,"PADRE COLOMA 134 ",41,41091,1,14714
,"FRAY SERAFIN AUSEJO T 4",,"FRAY SERAFIN AUSEJO T 4 ",41,41091,1,14715
,"VIRGEN LUJAN 33",,"VIRGEN LUJAN 33 ",41,41091,1,14716
,"ASUNCION 26-3 B",,"ASUNCION 26-3 B ",41,41091,1,14717
"CL","LUIS MORALES,30,8 ,B  0",0,"LUIS MORALES,30,8 ,B  0 0",41,41091,1,14718
"CL","VALDELARCO",8,"VALDELARCO 8",41,41091,1,14719
"PZ","GOMILA PORTAL 6 PTA.4",0,"GOMILA PORTAL 6 PTA.4 0",41,41091,1,14720
"CL","TORREMENUDAS",10,"TORREMENUDAS 10",41,41091,2,14721
"AV","CIUDAD  DE  CHIVA",23,"CIUDAD  DE  CHIVA 23",41,41091,1,14722
"CL","EL MIRADOR",11,"EL MIRADOR 11",41,41091,1,14723
"CL","COMPASION",8,"COMPASION 8",41,41091,9,14724
"UR","PARQUE FLORES, FASE 3",10,"PARQUE FLORES, FASE 3 10",41,41091,1,14725
"PZ","GELO (DE)",1,"GELO (DE) 1",41,41091,2,14726
"CL","MARIA FULNES",1,"MARIA FULNES 1",41,41091,1,14727
"BD","PIO XII",12,"PIO XII 12",41,41091,1,14728
"AS","FERNANDEZ Y GONZALEZ 14",,"FERNANDEZ Y GONZALEZ 14 ",41,41091,1,14729
,"BLASCO IBA$EZ,1-BQ 17-10-B",,"BLASCO IBA$EZ,1-BQ 17-10-B ",41,41091,1,14730
,"LOS PRINCIPES PAR 4-BL 5-4A",,"LOS PRINCIPES PAR 4-BL 5-4A ",41,41091,1,14731
,"RELATOR 58",,"RELATOR 58 ",41,41091,2,14732
"ZZ","NUCLEO RES. PARQUE FLORES-3ª F",7,"NUCLEO RES. PARQUE FLORES-3ª F 7",41,41091,2,14733
"CL","SOLOU",6,"SOLOU 6",41,41091,4,14734
,"BDA LA OLIVA BL 20 4-1",,"BDA LA OLIVA BL 20 4-1 ",41,41091,1,14735
"CL","ARJONA 2",,"ARJONA 2 ",41,41091,2,14736
"CL","ISADORA DUNCAN - EDIF. PIZARRO",9,"ISADORA DUNCAN - EDIF. PIZARRO 9",41,41091,1,14737
"CL","FEBO  35-3-CENTRO.",,"FEBO  35-3-CENTRO. ",41,41091,1,14738
"UR","RESID ODISEA   CASA",223,"RESID ODISEA   CASA 223",41,41091,1,14739
"CL","CASTILLA",93,"CASTILLA 93",41,41091,1,14740
,"RODRIGO TRIANA 105 B-DCHA",,"RODRIGO TRIANA 105 B-DCHA ",41,41091,1,14741
,"GUADALAJARA 45",,"GUADALAJARA 45 ",41,41091,1,14742
"CL","BALEARES",1,"BALEARES 1",41,41091,3,14743
"BD","CTRA ESCLUSA",7,"CTRA ESCLUSA 7",41,41091,1,14744
"CL","CRISTAL RES. ANCIANOS TORREPALMA",337,"CRISTAL RES. ANCIANOS TORREPALMA 337",41,41091,1,14745
"CL","BD LAS HUERTAS 1 2 A",,"BD LAS HUERTAS 1 2 A ",41,41091,1,14746
"CL","BALOMPIE - (URB. ALDEBARAN)",57,"BALOMPIE - (URB. ALDEBARAN) 57",41,41091,1,14747
,"28 DE FEBRERO -,27,8,B",,"28 DE FEBRERO -,27,8,B ",41,41091,1,14748
"CL","BRISA - URBANIZACION AL ALBA",3,"BRISA - URBANIZACION AL ALBA 3",41,41091,1,14749
,"NICASIO GALLEGO 6",,"NICASIO GALLEGO 6 ",41,41091,1,14750
,"CARLOS CA$AL,42",,"CARLOS CA$AL,42 ",41,41091,2,14751
"CL","MAQUEDA",15,"MAQUEDA 15",41,41091,2,14752
,"NAVARROS 3  2 2",,"NAVARROS 3  2 2 ",41,41091,1,14753
,"CL PAGES DEL CORRO 155  3",,"CL PAGES DEL CORRO 155  3 ",41,41091,1,14754
"PZ","SAN LEANDRO",6,"SAN LEANDRO 6",41,41091,1,14755
"CL","AQNTONIO RODRIGUEZ ZEPPELIN",9,"AQNTONIO RODRIGUEZ ZEPPELIN 9",41,41091,1,14756
"AV","SANTA CLARA DE CUBA",1,"SANTA CLARA DE CUBA 1",41,41091,2,14757
"CL","FLOR DE SALVIA BQ-2",9,"FLOR DE SALVIA BQ-2 9",41,41091,1,14758
"ZZ","PARQUE SIERRA MAGINA",1,"PARQUE SIERRA MAGINA 1",41,41091,1,14759
"CL","TORTOLA,",9,"TORTOLA, 9",41,41091,1,14760
"CL","GUIOMAR DE ULLOA",12,"GUIOMAR DE ULLOA 12",41,41091,1,14761
"CT","SEVILLA-CADIZ - EDF. PTA. DEL",66,"SEVILLA-CADIZ - EDF. PTA. DEL 66",41,41091,1,14762
"AV","ALEMANIA MANZANA 2",,"ALEMANIA MANZANA 2 ",41,41091,2,14763
,"NC RESD STO ANGEL GUARDA BQ 3",,"NC RESD STO ANGEL GUARDA BQ 3 ",41,41091,1,14764
,"AVD. EL GRECO NUM 5 3-D",,"AVD. EL GRECO NUM 5 3-D ",41,41091,1,14765
"CL","COSTA LLOVERA",66,"COSTA LLOVERA 66",41,41091,1,14766
,"AVDA 28 DE FEBRERO BLO 14 P 2",,"AVDA 28 DE FEBRERO BLO 14 P 2 ",41,41091,1,14767
,"JACINTO BENAVENTE, 2 4-A",,"JACINTO BENAVENTE, 2 4-A ",41,41091,1,14768
,"GARCILASO DE LA VEGA,3",,"GARCILASO DE LA VEGA,3 ",41,41091,1,14769
"CL","PERAL",6,"PERAL 6",41,41091,1,14770
"AV","ACUEDUCTO",,"ACUEDUCTO ",41,41091,1,14771
"CL","OTOºO",9,"OTOºO 9",41,41091,2,14772
"CL","MIRIAM",9,"MIRIAM 9",41,41091,3,14773
"CL","CARLOS MARTEL",51,"CARLOS MARTEL 51",41,41091,3,14774
"CL","DONCELLAS",18,"DONCELLAS 18",41,41091,4,14775
"CL"," GENERAL MARTINEZ VARA DEL REY",5," GENERAL MARTINEZ VARA DEL REY 5",41,41091,2,14776
"CL","DIVINA   PASTORA",9,"DIVINA   PASTORA 9",41,41091,1,14777
"CL","PLAZA LA VIÑA",2,"PLAZA LA VIÑA 2",41,41091,1,14778
"CL","JUAN DE LEDESMA",107,"JUAN DE LEDESMA 107",41,41091,8,14779
,"EVA CERVANTES  31 1 A",,"EVA CERVANTES  31 1 A ",41,41091,1,14780
,"GRAVINA                         029",,"GRAVINA                         029 ",41,41091,1,14781
"CL","JOSE MUÑOZ SANROMAN",3,"JOSE MUÑOZ SANROMAN 3",41,41091,1,14782
"CL","JUGLAR",21,"JUGLAR 21",41,41091,1,14783
,"JOSE M PEREDA 8 1 3",,"JOSE M PEREDA 8 1 3 ",41,41091,1,14784
"RD","PIO XII RESIDENCIA SAN EUGENIO",,"PIO XII RESIDENCIA SAN EUGENIO ",41,41091,1,14785
"CL","ALVAR NUÑEZ",20,"ALVAR NUÑEZ 20",41,41091,3,14786
"CL","PEDRO DE VALDIVIA",20,"PEDRO DE VALDIVIA 20",41,41091,1,14787
,"BLANCA PALOMA BL 22 5 D",,"BLANCA PALOMA BL 22 5 D ",41,41091,1,14788
"AV","MANUEL SIUROT,",,"MANUEL SIUROT, ",41,41091,1,14789
"CL","TAHILANDIA",18,"TAHILANDIA 18",41,41091,2,14790
"AV","KANSAS CITY 30",0,"KANSAS CITY 30 0",41,41091,1,14791
"CL","CORTIJO LAS CASILLAS",12,"CORTIJO LAS CASILLAS 12",41,41091,1,14792
"CL","SANTUARIO DE LA CABEZA",88,"SANTUARIO DE LA CABEZA 88",41,41091,2,14793
"CL",".AMANTE LAFFONT",59,".AMANTE LAFFONT 59",41,41091,1,14794
"CL","VILLA-NUEVA",3,"VILLA-NUEVA 3",41,41091,2,14795
"CL","CONDE DE BARAJAS",27,"CONDE DE BARAJAS 27",41,41091,1,14796
"PG","IND EL PINO HAC S ANTONIO",0,"IND EL PINO HAC S ANTONIO 0",41,41091,1,14797
"CL","PARQUE FLORES 5ª FASE",2,"PARQUE FLORES 5ª FASE 2",41,41091,2,14798
"CL","CAMINO DE LOS ROJAS",41,"CAMINO DE LOS ROJAS 41",41,41091,2,14799
,"BARBERAN Y COLLAR 2  BAJO D",,"BARBERAN Y COLLAR 2  BAJO D ",41,41091,1,14800
"CL","VIRGEN DEL VALLE",47,"VIRGEN DEL VALLE 47",41,41091,10,14801
"CL","FRATERNIDAD",3,"FRATERNIDAD 3",41,41091,3,14802
,"P T G CHAMORRO MTNEZ 11 5D",,"P T G CHAMORRO MTNEZ 11 5D ",41,41091,1,14803
,"EL GOMARI 17",,"EL GOMARI 17 ",41,41091,1,14804
"BD","PARQUE ESTE BLOQUE",20,"PARQUE ESTE BLOQUE 20",41,41091,1,14805
