"T_NUM_EXP";"T_TITULO";"T_DESCRIPCION";"C_UNI_ORG_ENVIA";"D_OBJETO";"F_ENTRADA_FASE";"C_IDPROD_CATALOGO";"N_UNIDADES_PROD";"N_PRECIO_PROD";"L_OFERTA_PUNTUAL";"D_FORMA_ADJ";"N_IMPORTE"
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161018590";14;20,82;"N";"Contrato Menor";15113,14
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118481";14;308,55;"N";"Contrato Menor";15113,14
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118631";14;23,56;"N";"Contrato Menor";15113,14
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161218452";14;191,18;"N";"Contrato Menor";15113,14
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322160201370";14;535,4;"N";"Contrato Menor";15113,14
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161018590";14;20,82;"N";"Contrato Menor";15113,14
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118481";14;308,55;"N";"Contrato Menor";15113,14
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118631";14;23,56;"N";"Contrato Menor";15113,14
"002032/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161218452";14;191,18;"N";"Contrato Menor";15113,14
"002033/2014/CEICE-SGT/CAT";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322270200280";6;713,9;"N";"Contrato Menor";6837,54
"002033/2014/CEICE-SGT/CAT";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322271104251";6;165,48;"N";"Contrato Menor";6837,54
"002033/2014/CEICE-SGT/CAT";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322271110621";6;181,5;"N";"Contrato Menor";6837,54
"002033/2014/CEICE-SGT/CAT";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322271203962";6;78,71;"N";"Contrato Menor";6837,54
"002033/2014/CEICE-SGT/CAT";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322270200280";6;713,9;"N";"Contrato Menor";6837,54
"002033/2014/CEICE-SGT/CAT";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322271104251";6;165,48;"N";"Contrato Menor";6837,54
"002033/2014/CEICE-SGT/CAT";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322271110621";6;181,5;"N";"Contrato Menor";6837,54
"002033/2014/CEICE-SGT/CAT";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 6 ordenadores portátiles con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322271203962";6;78,71;"N";"Contrato Menor";6837,54
"002034/2014/EIEPTD/CAT";"Adquisición de impresora inyección de tinta para la OT de Málaga Centro de la rama de actividad turística de EPTDA";"";"EIEPTD";"Suministro";11/11/14;"322160201091";1;120,58;"N";"Contrato Menor";120,58
"002034/2014/EIEPTD/CAT";"Adquisición de impresora inyección de tinta para la OT de Málaga Centro de la rama de actividad turística de EPTDA";"";"EIEPTD";"Suministro";11/11/14;"322160201091";1;120,58;"N";"Contrato Menor";120,58
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322160201370";14;535,4;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161018590";14;20,82;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118481";14;308,55;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118631";14;23,56;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118771";14;205,7;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161128671";14;103,01;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161218452";14;191,18;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161218502";14;74,54;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161220012";14;97,68;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322160201370";14;535,4;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161018590";14;20,82;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118481";14;308,55;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118631";14;23,56;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161118771";14;205,7;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161128671";14;103,01;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161218452";14;191,18;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161218502";14;74,54;"N";"Contrato Menor";21846,16
"002041/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";11/11/14;"322161220012";14;97,68;"N";"Contrato Menor";21846,16
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322160201370";14;535,4;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161018590";14;20,82;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161118481";2;308,55;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161118601";14;0;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161118631";3;23,56;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161118641";14;0;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161118771";14;205,7;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161128671";1;103,01;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161218452";13;191,18;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161218502";14;74,54;"N";"Contrato Menor";15708,17
"002043/2014/CEICE-SGT/CAT";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"Adquisición de 14 microordenadores de sobremesa con destino al Centro de Prevención de Riesgos Laborales de Armilla (Granada)";"CEICE-SGT";"Suministro";12/11/14;"322161218532";2;45,98;"N";"Contrato Menor";15708,17
